imagen_id,VP,FP,VN,FN,sensibilidad,especificidad,precision,exactitud,f1_score,dice,iou,mcc,npv,balanced_accuracy,fpr,fnr,area_real,area_predicha,hausdorff_distance,avg_surface_distance
TCGA_HT_7605_28,355,10,15908,111,0.7618,0.9994,0.9726,0.9926,0.8544,0.8544,0.7458,0.8573,0.9931,0.8806,0.0006,0.2382,466,365,3.16,0.19
TCGA_HT_7605_29,277,22,15993,92,0.7507,0.9986,0.9264,0.993,0.8293,0.8293,0.7084,0.8306,0.9943,0.8747,0.0014,0.2493,369,299,4.0,0.27
TCGA_HT_7605_30,106,75,16140,63,0.6272,0.9954,0.5856,0.9916,0.6057,0.6057,0.4344,0.6018,0.9961,0.8113,0.0046,0.3728,169,181,21.1,2.75
TCGA_HT_7605_32,0,72,16312,0,0.0,0.9956,0.0,0.9956,0.0,0.0,0.0,0.0,1.0,0.4978,0.0044,0.0,0,72,,
TCGA_HT_7605_6,0,98,16286,0,0.0,0.994,0.0,0.994,0.0,0.0,0.0,0.0,1.0,0.497,0.006,0.0,0,98,,
TCGA_HT_7608_12,128,195,16050,11,0.9209,0.988,0.3963,0.9874,0.5541,0.5541,0.3832,0.5996,0.9993,0.9544,0.012,0.0791,139,323,6.0,0.75
TCGA_HT_7608_13,175,563,15646,0,1.0,0.9653,0.2371,0.9656,0.3834,0.3834,0.2371,0.4784,1.0,0.9826,0.0347,0.0,175,738,16.12,1.63
TCGA_HT_7608_16,878,153,15091,262,0.7702,0.99,0.8516,0.9747,0.8088,0.8088,0.679,0.7965,0.9829,0.8801,0.01,0.2298,1140,1031,5.66,0.35
TCGA_HT_7616_12,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7616_25,403,47,15790,144,0.7367,0.997,0.8956,0.9883,0.8084,0.8084,0.6785,0.8065,0.991,0.8669,0.003,0.2633,547,450,10.44,0.52
TCGA_HT_7616_8,0,23,16361,0,0.0,0.9986,0.0,0.9986,0.0,0.0,0.0,0.0,1.0,0.4993,0.0014,0.0,0,23,,
TCGA_HT_7680_13,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7680_16,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7680_5,103,1,16157,123,0.4558,0.9999,0.9904,0.9924,0.6242,0.6242,0.4537,0.6692,0.9924,0.7278,0.0001,0.5442,226,104,8.0,0.78
TCGA_HT_7684_1,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7684_3,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7684_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7686_17,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7686_2,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7686_3,0,118,16266,0,0.0,0.9928,0.0,0.9928,0.0,0.0,0.0,0.0,1.0,0.4964,0.0072,0.0,0,118,,
TCGA_HT_7690_10,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7690_11,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7690_17,984,27,15113,260,0.791,0.9982,0.9733,0.9825,0.8727,0.8727,0.7742,0.8688,0.9831,0.8946,0.0018,0.209,1244,1011,5.83,0.22
TCGA_HT_7690_3,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7690_9,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7692_15,2,0,16361,21,0.087,1.0,1.0,0.9987,0.16,0.16,0.087,0.2947,0.9987,0.5435,0.0,0.913,23,2,6.08,1.25
TCGA_HT_7693_17,251,50,16067,16,0.9401,0.9969,0.8339,0.996,0.8838,0.8838,0.7918,0.8834,0.999,0.9685,0.0031,0.0599,267,301,4.12,0.18
TCGA_HT_7693_18,135,8,16176,65,0.675,0.9995,0.9441,0.9955,0.7872,0.7872,0.649,0.7963,0.996,0.8373,0.0005,0.325,200,143,4.12,0.34
TCGA_HT_7693_2,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7693_4,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7694_11,1604,20,14523,237,0.8713,0.9986,0.9877,0.9843,0.9258,0.9258,0.8619,0.9194,0.9839,0.9349,0.0014,0.1287,1841,1624,4.0,0.12
TCGA_HT_7694_15,1787,93,14172,332,0.8433,0.9935,0.9505,0.9741,0.8937,0.8937,0.8079,0.8811,0.9771,0.9184,0.0065,0.1567,2119,1880,17.46,0.31
TCGA_HT_7855_19,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7855_21,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7856_18,1563,239,14442,140,0.9178,0.9837,0.8674,0.9769,0.8919,0.8919,0.8048,0.8794,0.9904,0.9508,0.0163,0.0822,1703,1802,4.47,0.17
TCGA_HT_7856_25,355,66,15814,149,0.7044,0.9958,0.8432,0.9869,0.7676,0.7676,0.6228,0.7641,0.9907,0.8501,0.0042,0.2956,504,421,5.0,0.36
TCGA_HT_7856_30,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7856_6,0,26,16358,0,0.0,0.9984,0.0,0.9984,0.0,0.0,0.0,0.0,1.0,0.4992,0.0016,0.0,0,26,,
TCGA_HT_7860_11,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7860_12,0,2,16382,0,0.0,0.9999,0.0,0.9999,0.0,0.0,0.0,0.0,1.0,0.4999,0.0001,0.0,0,2,,
TCGA_HT_7860_16,182,93,16066,43,0.8089,0.9942,0.6618,0.9917,0.728,0.728,0.5723,0.7276,0.9973,0.9016,0.0058,0.1911,225,275,5.39,0.5
TCGA_HT_7860_5,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7860_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7874_13,339,67,15930,48,0.876,0.9958,0.835,0.993,0.855,0.855,0.7467,0.8516,0.997,0.9359,0.0042,0.124,387,406,3.0,0.19
TCGA_HT_7874_14,253,16,15897,218,0.5372,0.999,0.9405,0.9857,0.6838,0.6838,0.5195,0.705,0.9865,0.7681,0.001,0.4628,471,269,10.0,0.92
TCGA_HT_7874_15,0,0,16282,102,0.0,1.0,0.0,0.9938,0.0,0.0,0.0,0.0,0.9938,0.5,0.0,1.0,102,0,,
TCGA_HT_7874_16,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7874_20,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7874_6,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7877_10,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7877_12,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7877_28,0,0,16333,51,0.0,1.0,0.0,0.9969,0.0,0.0,0.0,0.0,0.9969,0.5,0.0,1.0,51,0,,
TCGA_HT_7877_4,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7877_5,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7877_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7879_10,106,4,16233,41,0.7211,0.9998,0.9636,0.9973,0.8249,0.8249,0.702,0.8324,0.9975,0.8604,0.0002,0.2789,147,110,3.0,0.19
TCGA_HT_7879_21,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7879_23,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7879_2,0,28,16356,0,0.0,0.9983,0.0,0.9983,0.0,0.0,0.0,0.0,1.0,0.4991,0.0017,0.0,0,28,,
TCGA_HT_7879_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_15,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_24,25,1,16249,109,0.1866,0.9999,0.9615,0.9933,0.3125,0.3125,0.1852,0.422,0.9933,0.5933,0.0001,0.8134,134,26,15.13,2.6
TCGA_HT_7881_28,108,14,16123,139,0.4372,0.9991,0.8852,0.9907,0.5854,0.5854,0.4138,0.6185,0.9915,0.7182,0.0009,0.5628,247,122,6.08,0.84
TCGA_HT_7881_34,124,1,16211,48,0.7209,0.9999,0.992,0.997,0.835,0.835,0.7168,0.8444,0.997,0.8604,0.0001,0.2791,172,125,3.0,0.22
TCGA_HT_7881_42,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_44,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_45,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_4,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_61,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_6,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_80,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7881_9,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7882_10,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7882_16,1048,155,15038,143,0.8799,0.9898,0.8712,0.9818,0.8755,0.8755,0.7786,0.8657,0.9906,0.9349,0.0102,0.1201,1191,1203,8.49,0.29
TCGA_HT_7882_26,657,52,15572,103,0.8645,0.9967,0.9267,0.9905,0.8945,0.8945,0.8091,0.8901,0.9934,0.9306,0.0033,0.1355,760,709,5.0,0.17
TCGA_HT_7882_2,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7882_30,0,2,16382,0,0.0,0.9999,0.0,0.9999,0.0,0.0,0.0,0.0,1.0,0.4999,0.0001,0.0,0,2,,
TCGA_HT_7882_3,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7884_15,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7884_18,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7884_1,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7884_3,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_7884_8,356,15,15958,55,0.8662,0.9991,0.9596,0.9957,0.9105,0.9105,0.8357,0.9096,0.9966,0.9326,0.0009,0.1338,411,371,2.24,0.12
TCGA_HT_8018_2,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8018_5,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8018_8,430,67,15787,100,0.8113,0.9958,0.8652,0.9898,0.8374,0.8374,0.7203,0.8326,0.9937,0.9035,0.0042,0.1887,530,497,4.12,0.24
TCGA_HT_8018_9,691,42,15542,109,0.8638,0.9973,0.9427,0.9908,0.9015,0.9015,0.8207,0.8976,0.993,0.9305,0.0027,0.1362,800,733,4.12,0.14
TCGA_HT_8105_14,74,52,16209,49,0.6016,0.9968,0.5873,0.9938,0.5944,0.5944,0.4229,0.5913,0.997,0.7992,0.0032,0.3984,123,126,13.04,2.2
TCGA_HT_8105_16,778,336,15218,52,0.9373,0.9784,0.6984,0.9763,0.8004,0.8004,0.6672,0.7978,0.9966,0.9579,0.0216,0.0627,830,1114,7.21,0.42
TCGA_HT_8105_1,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8105_20,1718,67,14452,147,0.9212,0.9954,0.9625,0.9869,0.9414,0.9414,0.8892,0.9343,0.9899,0.9583,0.0046,0.0788,1865,1785,7.21,0.1
TCGA_HT_8105_32,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8105_6,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8105_9,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8106_22,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8106_9,304,39,15964,77,0.7979,0.9976,0.8863,0.9929,0.8398,0.8398,0.7238,0.8374,0.9952,0.8977,0.0024,0.2021,381,343,6.71,0.28
TCGA_HT_8107_11,338,17,15876,153,0.6884,0.9989,0.9521,0.9896,0.7991,0.7991,0.6654,0.8049,0.9905,0.8437,0.0011,0.3116,491,355,5.83,0.37
TCGA_HT_8111_10,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8111_17,494,16,15741,133,0.7879,0.999,0.9686,0.9909,0.869,0.869,0.7683,0.8692,0.9916,0.8934,0.001,0.2121,627,510,5.39,0.21
TCGA_HT_8111_18,470,11,15799,104,0.8188,0.9993,0.9771,0.993,0.891,0.891,0.8034,0.8911,0.9935,0.9091,0.0007,0.1812,574,481,4.24,0.15
TCGA_HT_8111_9,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8113_10,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8113_18,461,192,15712,19,0.9604,0.9879,0.706,0.9871,0.8138,0.8138,0.686,0.8175,0.9988,0.9742,0.0121,0.0396,480,653,3.0,0.23
TCGA_HT_8114_12,817,19,15352,196,0.8065,0.9988,0.9773,0.9869,0.8837,0.8837,0.7917,0.8814,0.9874,0.9026,0.0012,0.1935,1013,836,5.83,0.21
TCGA_HT_8114_14,1099,24,15196,65,0.9442,0.9984,0.9786,0.9946,0.9611,0.9611,0.9251,0.9583,0.9957,0.9713,0.0016,0.0558,1164,1123,2.0,0.04
TCGA_HT_8114_5,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8114_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8563_19,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8563_1,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8563_2,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8563_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_8563_8,66,446,15853,19,0.7765,0.9726,0.1289,0.9716,0.2211,0.2211,0.1243,0.3093,0.9988,0.8746,0.0274,0.2235,85,512,27.29,4.8
TCGA_HT_A5RC_14,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A5RC_1,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A5RC_23,0,0,15990,394,0.0,1.0,0.0,0.976,0.0,0.0,0.0,0.0,0.976,0.5,0.0,1.0,394,0,,
TCGA_HT_A5RC_27,0,0,16079,305,0.0,1.0,0.0,0.9814,0.0,0.0,0.0,0.0,0.9814,0.5,0.0,1.0,305,0,,
TCGA_HT_A5RC_31,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A616_11,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A616_15,0,0,15898,486,0.0,1.0,0.0,0.9703,0.0,0.0,0.0,0.0,0.9703,0.5,0.0,1.0,486,0,,
TCGA_HT_A616_21,31,19,16331,3,0.9118,0.9988,0.62,0.9987,0.7381,0.7381,0.5849,0.7513,0.9998,0.9553,0.0012,0.0882,34,50,2.0,0.28
TCGA_HT_A616_22,0,0,16372,12,0.0,1.0,0.0,0.9993,0.0,0.0,0.0,0.0,0.9993,0.5,0.0,1.0,12,0,,
TCGA_HT_A616_26,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A616_3,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A616_4,0,13,16371,0,0.0,0.9992,0.0,0.9992,0.0,0.0,0.0,0.0,1.0,0.4996,0.0008,0.0,0,13,,
TCGA_HT_A616_6,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A616_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61A_11,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61A_17,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61A_22,0,0,16376,8,0.0,1.0,0.0,0.9995,0.0,0.0,0.0,0.0,0.9995,0.5,0.0,1.0,8,0,,
TCGA_HT_A61A_42,635,18,15507,224,0.7392,0.9988,0.9724,0.9852,0.8399,0.8399,0.7241,0.841,0.9858,0.869,0.0012,0.2608,859,653,10.3,0.35
TCGA_HT_A61A_52,130,7,15875,372,0.259,0.9996,0.9489,0.9769,0.4069,0.4069,0.2554,0.4893,0.9771,0.6293,0.0004,0.741,502,137,9.22,1.68
TCGA_HT_A61A_58,0,0,16363,21,0.0,1.0,0.0,0.9987,0.0,0.0,0.0,0.0,0.9987,0.5,0.0,1.0,21,0,,
TCGA_HT_A61A_60,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61A_84,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_12,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_13,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_15,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_19,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_23,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_26,0,0,16347,37,0.0,1.0,0.0,0.9977,0.0,0.0,0.0,0.0,0.9977,0.5,0.0,1.0,37,0,,
TCGA_HT_A61B_31,78,27,16193,86,0.4756,0.9983,0.7429,0.9931,0.5799,0.5799,0.4084,0.5912,0.9947,0.737,0.0017,0.5244,164,105,10.82,1.33
TCGA_HT_A61B_39,335,11,15966,72,0.8231,0.9993,0.9682,0.9949,0.8898,0.8898,0.8014,0.8903,0.9955,0.9112,0.0007,0.1769,407,346,3.16,0.15
TCGA_HT_A61B_41,462,18,15781,123,0.7897,0.9989,0.9625,0.9914,0.8676,0.8676,0.7662,0.8677,0.9923,0.8943,0.0011,0.2103,585,480,8.25,0.3
TCGA_HT_A61B_42,414,17,15825,128,0.7638,0.9989,0.9606,0.9911,0.851,0.851,0.7406,0.8524,0.992,0.8814,0.0011,0.2362,542,431,8.25,0.35
TCGA_HT_A61B_45,410,28,15857,89,0.8216,0.9982,0.9361,0.9929,0.8751,0.8751,0.778,0.8734,0.9944,0.9099,0.0018,0.1784,499,438,5.83,0.22
TCGA_HT_A61B_49,56,57,16268,3,0.9492,0.9965,0.4956,0.9963,0.6512,0.6512,0.4828,0.6844,0.9998,0.9728,0.0035,0.0508,59,113,8.06,0.56
TCGA_HT_A61B_60,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_61,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_76,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_7,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
TCGA_HT_A61B_86,0,0,16384,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,,
